id_commande,date,id_client,produit,categorie,quantite,prix_unitaire,remise,montant,region,canal,moyen_paiement
100405,2025-10-23,CLI0225,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Nouvelle-Aquitaine,Mobile,PayPal
100406,2025-12-15,CLI0313,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Magasin,Cheque cadeau
100407,2025-09-27,CLI0123,Cafetiere expresso,Maison,2,149,0.0,298.0,PACA,Mobile,PayPal
100408,2025-06-14,CLI0293,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
100410,2025-05-12,CLI0083,Jean slim,Mode,1,59,0.0,59.0,,Magasin,PayPal
100412,2025-11-24,CLI0247,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Hauts-de-France,Web,Carte
100414,2025-05-05,CLI0231,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Auvergne-Rhone-Alpes,Mobile,Carte
100416,2025-06-02,CLI0231,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Ile-de-France,Mobile,Carte
100417,2025-11-05,CLI0192,Baskets running AirLite,Mode,2,89,0.0,178.0,Nouvelle-Aquitaine,Web,Virement
100418,2025-07-17,CLI0164,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,PACA,Magasin,Virement
100420,2025-01-15,CLI0147,Creme hydratante,Beaute,2,22,0.0,44.0,Bretagne,Web,Cheque cadeau
100421,2025-08-19,CLI0003,Ordinateur portable UltraBook,Electronique,1,1099,0.2,879.2,Ile-de-France,Mobile,PayPal
100423,2025-10-16,CLI0373,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Nouvelle-Aquitaine,Web,Virement
100424,2025-01-10,CLI0063,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
100425,2025-04-28,CLI0256,Smartphone Galaxy S,Electronique,2,799,0.0,1598.0,Bretagne,Magasin,PayPal
100427,2025-12-31,CLI0001,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
100428,2025-06-06,CLI0343,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Hauts-de-France,Mobile,Carte
100430,2025-11-28,CLI0260,Smartphone Galaxy S,Electronique,2,799,0.0,1598.0,Nouvelle-Aquitaine,Mobile,Carte
100433,2025-10-19,CLI0009,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,PACA,Web,Virement
100434,2025-05-28,CLI0337,Montre connectee FitWatch,Electronique,1,199,0.1,179.1,PACA,Magasin,Virement
100435,2025-02-07,CLI0181,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,PACA,Magasin,PayPal
100436,2025-12-12,CLI0351,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Bretagne,Mobile,PayPal
100438,2025-04-14,CLI0398,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Mobile,PayPal
100439,2025-04-21,CLI0103,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Mobile,Cheque cadeau
100440,2025-12-22,CLI0279,Creme hydratante,Beaute,2,22,0.0,44.0,Occitanie,Web,PayPal
100441,2025-10-20,CLI0400,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,PACA,Magasin,Virement
100442,2025-04-02,CLI0189,Livre - Data Science,Culture,1,35,0.0,35.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
100444,2025-01-29,CLI0096,Creme hydratante,Beaute,1,22,0.0,22.0,Bretagne,Mobile,Virement
100446,2025-09-14,CLI0043,Livre - Data Science,Culture,1,35,0.2,28.0,,Mobile,PayPal
100447,2025-04-20,CLI0165,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Mobile,Virement
100448,2025-01-01,CLI0309,Livre - Data Science,Culture,2,35,0.0,70.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
100449,2025-05-29,CLI0022,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Hauts-de-France,Mobile,Virement
100450,2025-07-21,CLI0030,Ordinateur portable UltraBook,Electronique,2,1099,0.0,2198.0,Bretagne,Magasin,Cheque cadeau
100451,2025-10-18,CLI0384,T-shirt coton bio,Mode,1,25,0.0,25.0,Ile-de-France,Web,Cheque cadeau
100452,2025-03-16,CLI0035,Baskets running AirLite,Mode,2,89,0.0,178.0,PACA,Magasin,Virement
100453,2025-12-13,CLI0291,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Hauts-de-France,Web,Cheque cadeau
100454,2025-12-30,CLI0191,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,PACA,Web,PayPal
100457,2025-07-17,CLI0059,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Bretagne,Web,Cheque cadeau
100459,2025-03-04,CLI0397,Veste impermeable,Mode,1,79,0.0,79.0,Bretagne,Mobile,PayPal
100461,2025-12-03,CLI0252,Jean slim,Mode,3,59,0.0,177.0,Ile-de-France,Web,Carte
100462,2025-04-28,CLI0366,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Ile-de-France,Magasin,
100463,2025-12-26,CLI0364,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Hauts-de-France,Magasin,Virement
100470,2025-10-12,CLI0063,Jean slim,Mode,1,59,0.0,59.0,PACA,Web,PayPal
100472,2025-01-19,CLI0284,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Nouvelle-Aquitaine,Magasin,PayPal
100474,2025-07-13,CLI0159,Lampe LED design,Maison,1,39,0.0,39.0,Bretagne,Magasin,Cheque cadeau
100477,2025-11-15,CLI0038,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Occitanie,Magasin,Carte
100480,2025-05-11,CLI0400,T-shirt coton bio,Mode,1,25,0.0,25.0,PACA,Web,Cheque cadeau
100481,2025-06-11,CLI0029,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Hauts-de-France,Web,Virement
100482,2025-10-15,CLI0166,Baskets running AirLite,Mode,1,89,0.0,89.0,Occitanie,Magasin,Virement
100483,2025-11-17,CLI0129,Jean slim,Mode,1,59,0.0,59.0,Bretagne,Magasin,Virement
100484,2025-09-12,CLI0156,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Hauts-de-France,Magasin,PayPal
100487,2025-03-08,CLI0320,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,,Magasin,Carte
100489,2025-10-18,CLI0024,Veste impermeable,Mode,1,79,0.0,79.0,Bretagne,Web,Cheque cadeau
100492,2025-06-14,CLI0329,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Web,Cheque cadeau
100493,2025-11-07,CLI0038,Casque Bluetooth Pro,Electronique,2,129,0.0,258.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
100494,2025-09-20,CLI0105,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Hauts-de-France,Web,Virement
100496,2025-02-05,CLI0177,Lampe LED design,Maison,1,39,0.0,39.0,Auvergne-Rhone-Alpes,Mobile,Carte
100497,2025-10-30,CLI0239,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Occitanie,Mobile,PayPal
100498,2025-07-14,CLI0026,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
100505,2025-12-21,CLI0256,Cafetiere expresso,Maison,2,149,0.0,298.0,Nouvelle-Aquitaine,Web,Carte
100509,2025-06-07,CLI0181,Casque Bluetooth Pro,Electronique,1,129,0.1,116.1,Ile-de-France,Mobile,Cheque cadeau
100513,2025-04-25,CLI0005,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Nouvelle-Aquitaine,Web,Virement
100516,2025-12-25,CLI0206,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Hauts-de-France,Magasin,PayPal
100517,2025-01-04,CLI0148,Ordinateur portable UltraBook,Electronique,1,1099,0.1,989.1,Nouvelle-Aquitaine,Magasin,Cheque cadeau
100519,2025-08-03,CLI0320,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Web,Cheque cadeau
100520,2025-05-08,CLI0174,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,PACA,Web,PayPal
100523,2025-06-14,CLI0020,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Bretagne,Mobile,Cheque cadeau
100525,2025-04-27,CLI0264,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Occitanie,Magasin,Virement
100526,2025-11-09,CLI0316,Cafetiere expresso,Maison,1,149,0.0,149.0,Hauts-de-France,Mobile,Cheque cadeau
100528,2025-09-25,CLI0009,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Occitanie,Magasin,Carte
100530,2025-07-09,CLI0372,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Hauts-de-France,Mobile,Virement
100532,2025-12-29,CLI0398,Baskets running AirLite,Mode,1,89,0.0,89.0,Bretagne,Web,Cheque cadeau
100533,2025-10-09,CLI0323,Lampe LED design,Maison,1,39,0.0,39.0,Auvergne-Rhone-Alpes,Magasin,PayPal
100534,2025-01-11,CLI0359,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Web,Cheque cadeau
100535,2025-10-22,CLI0078,Livre - Data Science,Culture,1,35,0.1,31.5,Bretagne,Web,Cheque cadeau
100538,2025-06-01,CLI0377,Casque Bluetooth Pro,Electronique,2,129,0.0,258.0,Bretagne,Web,PayPal
100539,2025-10-16,CLI0340,Creme hydratante,Beaute,1,22,0.0,22.0,Hauts-de-France,Mobile,Virement
100541,2025-09-01,CLI0273,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Hauts-de-France,Mobile,Virement
100542,2025-12-31,CLI0099,Baskets running AirLite,Mode,1,89,0.0,89.0,Occitanie,Magasin,Virement
100543,2025-03-14,CLI0153,Cafetiere expresso,Maison,1,149,0.0,149.0,Bretagne,Web,Cheque cadeau
100544,2025-08-05,CLI0179,Veste impermeable,Mode,1,79,0.0,79.0,Occitanie,Web,Cheque cadeau
100547,2025-10-18,CLI0396,Enceinte SoundBox,Electronique,2,89,0.0,178.0,Occitanie,Web,Virement
100549,2025-04-12,CLI0227,Veste impermeable,Mode,1,79,0.0,79.0,Bretagne,Mobile,PayPal
100550,2025-02-13,CLI0276,Veste impermeable,Mode,2,79,0.2,126.4,Hauts-de-France,Magasin,Virement
100551,2025-01-17,CLI0316,Baskets running AirLite,Mode,3,89,0.0,267.0,Auvergne-Rhone-Alpes,Web,PayPal
100553,2025-01-12,CLI0212,Aspirateur robot CleanBot,Maison,1,299,0.1,269.1,Bretagne,Mobile,Carte
100555,2025-05-29,CLI0282,T-shirt coton bio,Mode,2,25,0.0,50.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
100556,2025-07-17,CLI0103,Cafetiere expresso,Maison,3,149,0.1,402.3,Occitanie,Mobile,Carte
100558,2025-05-23,CLI0294,Baskets running AirLite,Mode,1,89,0.0,89.0,Hauts-de-France,Magasin,Carte
100560,2025-02-16,CLI0091,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,PACA,Mobile,Cheque cadeau
100561,2025-10-09,CLI0384,Cafetiere expresso,Maison,1,149,0.1,134.1,Ile-de-France,Web,Virement
100563,2025-12-01,CLI0172,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
100566,2025-11-11,CLI0099,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Occitanie,Web,Cheque cadeau
100569,2025-01-14,CLI0173,Cafetiere expresso,Maison,1,149,0.0,149.0,Hauts-de-France,Magasin,PayPal
100574,2025-10-20,CLI0049,T-shirt coton bio,Mode,1,25,0.0,25.0,Auvergne-Rhone-Alpes,Mobile,Virement
100576,2025-02-08,CLI0121,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,PACA,Mobile,Virement
100577,2025-12-15,CLI0371,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Occitanie,Magasin,Virement
100579,2025-01-16,CLI0061,Casse-tete 1000 pieces,Culture,1,19,0.1,17.1,Occitanie,Web,Cheque cadeau
100580,2025-11-07,CLI0361,Cafetiere expresso,Maison,1,149,0.2,119.2,Bretagne,Web,Virement
100581,2025-09-08,CLI0114,Baskets running AirLite,Mode,2,89,0.0,178.0,Auvergne-Rhone-Alpes,Mobile,PayPal
100582,2025-04-06,CLI0311,Set de couteaux ChefPro,Maison,-2,69,0.2,110.4,Nouvelle-Aquitaine,Magasin,Cheque cadeau
100587,2025-07-04,CLI0042,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Nouvelle-Aquitaine,Magasin,
100588,2025-09-23,CLI0289,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Magasin,PayPal
100589,2025-12-06,CLI0077,T-shirt coton bio,Mode,1,25,0.0,25.0,Occitanie,Magasin,Cheque cadeau
100590,2025-01-03,CLI0106,Creme hydratante,Beaute,1,22,0.0,22.0,Ile-de-France,Magasin,Cheque cadeau
100591,2025-11-20,CLI0233,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Hauts-de-France,Mobile,Cheque cadeau
100592,2025-07-12,CLI0287,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Bretagne,Mobile,Carte
100593,2025-11-01,CLI0002,Jean slim,Mode,1,59,0.0,59.0,Hauts-de-France,Web,Carte
100594,2025-07-06,CLI0359,Ordinateur portable UltraBook,Electronique,2,1099,0.0,2198.0,Hauts-de-France,Web,Carte
100596,2025-10-22,CLI0147,Livre - Data Science,Culture,2,35,0.1,63.0,Auvergne-Rhone-Alpes,Web,Cheque cadeau
100597,2025-01-11,CLI0196,Casse-tete 1000 pieces,Culture,2,19,0.2,30.4,PACA,Mobile,Cheque cadeau
100598,2025-07-18,CLI0339,Enceinte SoundBox,Electronique,3,89,0.0,267.0,Bretagne,Mobile,Carte
100599,2025-05-28,CLI0276,Lampe LED design,Maison,2,39,0.0,78.0,Hauts-de-France,Web,PayPal
100601,2025-11-26,CLI0153,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Bretagne,Magasin,Cheque cadeau
100604,2025-09-19,CLI0178,Enceinte SoundBox,Electronique,2,89,0.0,178.0,Occitanie,Web,Carte
100605,2025-08-03,CLI0339,Livre - Data Science,Culture,2,35,0.1,63.0,Hauts-de-France,Web,PayPal
100606,2025-08-29,CLI0052,Casque Bluetooth Pro,Electronique,-1,129,0.0,129.0,Nouvelle-Aquitaine,Magasin,Carte
100612,2025-01-03,CLI0149,Baskets running AirLite,Mode,2,89,0.0,178.0,PACA,Magasin,Virement
100615,2025-11-25,CLI0122,Cafetiere expresso,Maison,2,149,0.1,268.2,Auvergne-Rhone-Alpes,Magasin,PayPal
100618,2025-11-19,CLI0090,Livre - Data Science,Culture,1,35,0.0,35.0,Hauts-de-France,Mobile,Carte
100621,2025-11-28,CLI0269,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Bretagne,Mobile,Cheque cadeau
100622,2025-01-25,CLI0193,T-shirt coton bio,Mode,1,25,0.0,25.0,PACA,Magasin,Cheque cadeau
100623,2025-05-04,CLI0116,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Magasin,PayPal
100628,2025-06-25,CLI0069,Lampe LED design,Maison,1,39,0.0,39.0,Auvergne-Rhone-Alpes,Mobile,PayPal
100632,2025-10-28,CLI0371,Jean slim,Mode,1,59,0.0,59.0,Ile-de-France,Mobile,Cheque cadeau
100634,2025-11-19,CLI0038,Jean slim,Mode,1,59,0.0,59.0,PACA,Magasin,PayPal
100635,2025-12-13,CLI0171,Cafetiere expresso,Maison,2,149,0.0,298.0,Ile-de-France,Web,PayPal
100637,2025-05-27,CLI0387,Creme hydratante,Beaute,2,22,0.0,44.0,Auvergne-Rhone-Alpes,Magasin,PayPal
100639,2025-02-28,CLI0165,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Mobile,Virement
100640,2025-02-14,CLI0185,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Nouvelle-Aquitaine,Mobile,Carte
100644,2025-01-07,CLI0105,Set de couteaux ChefPro,Maison,2,69,0.2,110.4,Occitanie,Mobile,Carte
100646,2025-01-31,CLI0075,Smartphone Galaxy S,Electronique,2,799,0.0,1598.0,Occitanie,Magasin,Cheque cadeau
100647,2025-12-29,CLI0101,Aspirateur robot CleanBot,Maison,1,299,0.1,269.1,Auvergne-Rhone-Alpes,Mobile,PayPal
100648,2025-03-23,CLI0336,Aspirateur robot CleanBot,Maison,-2,299,0.0,598.0,Occitanie,Mobile,Cheque cadeau
100655,2025-04-23,CLI0329,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Hauts-de-France,Web,Carte
100656,2025-12-20,CLI0343,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,PACA,Web,Cheque cadeau
100657,2025-06-12,CLI0323,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Magasin,PayPal
100659,2025-08-21,CLI0031,Creme hydratante,Beaute,3,22,0.0,66.0,Bretagne,Mobile,Carte
100661,2025-12-01,CLI0009,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Bretagne,Mobile,Virement
100663,2025-12-18,CLI0092,Montre connectee FitWatch,Electronique,2,199,0.1,358.2,Ile-de-France,Magasin,PayPal
100664,2025-07-11,CLI0318,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Occitanie,Mobile,Virement
100666,2025-01-22,CLI0208,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Hauts-de-France,Web,PayPal
100667,2025-11-02,CLI0042,Casque Bluetooth Pro,Electronique,3,129,0.0,387.0,Ile-de-France,Mobile,Cheque cadeau
100668,2025-07-23,CLI0244,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Bretagne,Web,PayPal
100669,2025-01-07,CLI0223,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Hauts-de-France,Web,Carte
100670,2025-03-20,CLI0355,Creme hydratante,Beaute,2,22,0.0,44.0,Occitanie,Web,Carte
100672,2025-08-14,CLI0279,Casque Bluetooth Pro,Electronique,3,129,0.0,387.0,Auvergne-Rhone-Alpes,Mobile,Carte
100677,2025-03-16,CLI0040,Cafetiere expresso,Maison,1,149,0.0,149.0,Auvergne-Rhone-Alpes,Magasin,PayPal
100681,2025-07-14,CLI0197,Enceinte SoundBox,Electronique,3,89,0.0,267.0,PACA,Magasin,Carte
100682,2025-04-02,CLI0178,Casque Bluetooth Pro,Electronique,1,129,0.1,116.1,Ile-de-France,Mobile,PayPal
100688,2025-02-27,CLI0325,Veste impermeable,Mode,2,79,0.0,158.0,PACA,Mobile,Cheque cadeau
100689,2025-06-12,CLI0284,Lampe LED design,Maison,1,39,0.0,39.0,Nouvelle-Aquitaine,Web,Cheque cadeau
100690,2025-01-12,CLI0317,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Web,Carte
100691,2025-01-27,CLI0079,Lampe LED design,Maison,3,39,0.0,117.0,Bretagne,Magasin,PayPal
100693,2025-04-03,CLI0055,Ordinateur portable UltraBook,Electronique,2,1099,0.0,2198.0,Ile-de-France,Mobile,Cheque cadeau
100694,2025-06-23,CLI0139,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,,Web,PayPal
100695,2025-12-15,CLI0286,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Nouvelle-Aquitaine,Web,Carte
100696,2025-11-12,CLI0284,Ordinateur portable UltraBook,Electronique,3,1099,0.0,3297.0,Hauts-de-France,Magasin,Virement
100698,2025-06-02,CLI0212,Lampe LED design,Maison,1,39,0.0,39.0,PACA,Web,PayPal
100701,2025-08-16,CLI0138,Cafetiere expresso,Maison,1,149,0.0,149.0,Occitanie,Mobile,PayPal
100702,2025-11-15,CLI0223,Veste impermeable,Mode,1,79,0.0,79.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
100703,2025-12-10,CLI0185,Veste impermeable,Mode,1,79,0.2,63.2,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
100704,2025-07-28,CLI0101,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Web,Virement
100705,2025-11-16,CLI0203,Aspirateur robot CleanBot,Maison,1,299,0.2,239.2,PACA,Magasin,Cheque cadeau
100707,2025-02-01,CLI0172,Livre - Data Science,Culture,1,35,0.0,35.0,PACA,Magasin,PayPal
100710,2025-08-02,CLI0161,T-shirt coton bio,Mode,1,25,0.0,25.0,Nouvelle-Aquitaine,Mobile,Virement
100715,2025-11-06,CLI0144,Lampe LED design,Maison,1,39,0.0,39.0,Occitanie,Web,PayPal
100717,2025-08-30,CLI0394,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,,Mobile,PayPal
100718,2025-10-16,CLI0150,Ordinateur portable UltraBook,Electronique,2,1099,0.0,2198.0,PACA,Mobile,Cheque cadeau
100719,2025-03-18,CLI0156,Baskets running AirLite,Mode,1,89,0.0,89.0,Occitanie,Magasin,PayPal
100722,2025-12-25,CLI0307,Creme hydratante,Beaute,1,22,0.0,22.0,Hauts-de-France,Mobile,Cheque cadeau
100723,2025-05-23,CLI0185,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Ile-de-France,Web,Virement
100724,2025-11-01,CLI0314,Casque Bluetooth Pro,Electronique,3,129,0.0,387.0,Hauts-de-France,Magasin,Cheque cadeau
100726,2025-01-09,CLI0221,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Ile-de-France,Web,Virement
100727,2025-02-10,CLI0383,Parfum Eau Fraiche,Beaute,1,55,0.1,49.5,Hauts-de-France,Magasin,PayPal
100728,2025-06-27,CLI0201,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,PACA,Magasin,PayPal
100730,2025-09-08,CLI0152,Livre - Data Science,Culture,1,35,0.0,35.0,Ile-de-France,Web,PayPal
100731,2025-07-27,CLI0176,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,PACA,Web,Cheque cadeau
100732,2025-01-03,CLI0050,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Bretagne,Magasin,Cheque cadeau
100733,2025-01-14,CLI0154,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,PACA,Magasin,Carte
100734,2025-03-28,CLI0176,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Bretagne,Web,PayPal
100736,2025-05-02,CLI0170,Livre - Data Science,Culture,1,35,0.0,35.0,Nouvelle-Aquitaine,Web,Cheque cadeau
100738,2025-08-09,CLI0337,Livre - Data Science,Culture,2,35,0.0,70.0,,Web,PayPal
100739,2025-11-03,CLI0220,Lampe LED design,Maison,1,39,0.0,39.0,Ile-de-France,Magasin,PayPal
100740,2025-07-30,CLI0386,Ordinateur portable UltraBook,Electronique,1,1099,0.2,879.2,Hauts-de-France,Web,PayPal
100741,2025-12-27,CLI0101,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Mobile,Cheque cadeau
100745,2025-07-26,CLI0301,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Occitanie,Mobile,Cheque cadeau
100746,2025-12-16,CLI0345,Cafetiere expresso,Maison,3,149,0.0,447.0,Hauts-de-France,Magasin,Carte
100748,2025-10-20,CLI0123,Cafetiere expresso,Maison,1,149,0.0,149.0,Ile-de-France,Web,Virement
100753,2025-04-06,CLI0326,T-shirt coton bio,Mode,1,25,0.0,25.0,Hauts-de-France,Web,Cheque cadeau
100754,2025-12-20,CLI0096,Aspirateur robot CleanBot,Maison,1,299,0.1,269.1,PACA,Mobile,Carte
100757,2025-08-31,CLI0100,Lampe LED design,Maison,1,39,0.1,35.1,Hauts-de-France,Magasin,Cheque cadeau
100758,2025-09-25,CLI0252,Livre - Data Science,Culture,1,35,0.0,35.0,Bretagne,Mobile,Cheque cadeau
100759,2025-01-21,CLI0290,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,PACA,Web,Virement
100760,2025-01-08,CLI0116,Cafetiere expresso,Maison,1,149,0.0,149.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
100763,2025-11-30,CLI0279,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Hauts-de-France,Web,Cheque cadeau
100766,2025-11-12,CLI0335,Baskets running AirLite,Mode,1,89,0.0,89.0,Occitanie,Web,Cheque cadeau
100768,2025-03-25,CLI0061,Baskets running AirLite,Mode,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Magasin,Virement
100769,2025-12-11,CLI0313,Livre - Data Science,Culture,3,35,0.0,105.0,Auvergne-Rhone-Alpes,Magasin,PayPal
100773,2025-10-28,CLI0273,Veste impermeable,Mode,1,79,0.0,79.0,Hauts-de-France,Magasin,PayPal
100774,2025-01-10,CLI0361,Cafetiere expresso,Maison,1,149,0.0,149.0,Occitanie,Magasin,Virement
100776,2025-09-23,CLI0348,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Mobile,Carte
100779,2025-09-21,CLI0068,Baskets running AirLite,Mode,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Magasin,Virement
100783,2025-04-17,CLI0296,Veste impermeable,Mode,1,79,0.0,79.0,Bretagne,Mobile,Cheque cadeau
100784,2025-06-14,CLI0325,Ordinateur portable UltraBook,Electronique,2,1099,0.0,2198.0,Nouvelle-Aquitaine,Magasin,Virement
100785,2025-11-08,CLI0189,Casse-tete 1000 pieces,Culture,1,19,0.1,17.1,Nouvelle-Aquitaine,Mobile,Carte
100788,2025-11-30,CLI0235,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,PACA,Web,Cheque cadeau
100789,2025-01-20,CLI0220,Jean slim,Mode,1,59,0.0,59.0,Nouvelle-Aquitaine,Mobile,Virement
100791,2025-07-17,CLI0296,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Hauts-de-France,Mobile,Virement
100794,2025-07-25,CLI0321,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Web,PayPal
100795,2025-08-30,CLI0001,Livre - Data Science,Culture,3,35,0.0,105.0,Auvergne-Rhone-Alpes,Magasin,PayPal
100798,2025-10-12,CLI0185,Veste impermeable,Mode,2,79,0.0,158.0,Ile-de-France,Mobile,PayPal
100799,2025-06-27,CLI0321,Cafetiere expresso,Maison,1,149,0.0,149.0,Bretagne,Magasin,PayPal
100800,2025-05-31,CLI0047,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Web,Cheque cadeau
100801,2025-12-02,CLI0304,Baskets running AirLite,Mode,2,89,0.0,178.0,Hauts-de-France,Magasin,Cheque cadeau
100802,2025-01-08,CLI0357,Aspirateur robot CleanBot,Maison,3,299,0.0,897.0,PACA,Web,Cheque cadeau
100804,2025-06-06,CLI0118,Lampe LED design,Maison,1,39,0.1,35.1,Ile-de-France,Magasin,Carte
100805,2025-03-27,CLI0189,Cafetiere expresso,Maison,1,149,0.0,149.0,Auvergne-Rhone-Alpes,Mobile,PayPal
100808,2025-04-24,CLI0289,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Hauts-de-France,Magasin,PayPal
100809,2025-10-30,CLI0370,Jean slim,Mode,1,59,0.0,59.0,Bretagne,Magasin,PayPal
100811,2025-12-11,CLI0227,Jean slim,Mode,1,59,0.0,59.0,Ile-de-France,Web,PayPal
100813,2025-10-14,CLI0197,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Nouvelle-Aquitaine,Mobile,PayPal
100814,2025-03-10,CLI0331,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Auvergne-Rhone-Alpes,Magasin,Virement
